class,seed,pretrain_seed,method,auroc,auprc
class_AED,46,0.0,contrastive_debiased_structure,0.4922222222222222,0.048829754743870996
class_AED,46,0.0,contrastive_debiased_expression,0.41444444444444445,0.04101270772238514
class_AED,46,0.0,contrastive_debiased_concat,0.46888888888888886,0.044885538983459844
class_AED,46,1.0,contrastive_debiased_structure,0.4888888888888889,0.0709016377670403
class_AED,46,1.0,contrastive_debiased_expression,0.47444444444444445,0.04649099664237662
class_AED,46,1.0,contrastive_debiased_concat,0.46444444444444444,0.05243411997427941
class_AED,46,2.0,contrastive_debiased_structure,0.48333333333333334,0.07822396382065726
class_AED,46,2.0,contrastive_debiased_expression,0.43,0.04280818180968536
class_AED,46,2.0,contrastive_debiased_concat,0.45666666666666667,0.054809592287009636
class_AED,46,,contrastive_randholdout0_concat,0.6033333333333334,0.06702484361484054
class_AED,46,,contrastive_randholdout1_concat,0.5144444444444445,0.050953554119129454
class_AED,46,,contrastive_randholdout2_concat,0.5366666666666666,0.053084045139553684
class_AED,46,,raw_expression_RF,0.5149999999999999,0.05846654768231904
class_AED,46,,raw_ecfp4_RF,0.7588888888888888,0.24741299118312443
class_AED,46,,raw_concat_RF,0.5216666666666666,0.04603086209455415
class_AED,46,,neighbor_connectivity,0.3466666666666667,0.03254201516919152
class_AED,46,,random,0.6888888888888889,0.22721002096898796
class_AED,47,0.0,contrastive_full_structure,0.38555555555555554,0.04111226355015175
class_AED,47,0.0,contrastive_full_expression,0.4288888888888889,0.057987781663780776
class_AED,47,0.0,contrastive_full_concat,0.39888888888888885,0.05198691192107084
class_AED,47,1.0,contrastive_full_structure,0.41888888888888887,0.04008661760105969
class_AED,47,1.0,contrastive_full_expression,0.41777777777777775,0.06510408603462281
class_AED,47,1.0,contrastive_full_concat,0.41111111111111115,0.05873862531906498
class_AED,47,2.0,contrastive_full_structure,0.43666666666666665,0.057091126213933224
class_AED,47,2.0,contrastive_full_expression,0.4088888888888889,0.06348030266132013
class_AED,47,2.0,contrastive_full_concat,0.41777777777777775,0.06806635680335182
class_AED,47,0.0,contrastive_classholdout_structure,0.8866666666666667,0.5731929708222812
class_AED,47,0.0,contrastive_classholdout_expression,0.4344444444444444,0.05068481654642526
class_AED,47,0.0,contrastive_classholdout_concat,0.6977777777777777,0.3986813426329555
class_AED,47,1.0,contrastive_classholdout_structure,0.7933333333333333,0.3881868131868132
class_AED,47,1.0,contrastive_classholdout_expression,0.43999999999999995,0.04995781599630837
class_AED,47,1.0,contrastive_classholdout_concat,0.4488888888888889,0.3564447012374211
class_AED,47,2.0,contrastive_classholdout_structure,0.778888888888889,0.3519584720680725
class_AED,47,2.0,contrastive_classholdout_expression,0.43333333333333335,0.04862204184379164
class_AED,47,2.0,contrastive_classholdout_concat,0.6111111111111112,0.3337139541540893
class_AED,47,0.0,contrastive_debiased_structure,0.44555555555555554,0.04961288711288711
class_AED,47,0.0,contrastive_debiased_expression,0.41666666666666674,0.05289150474081981
class_AED,47,0.0,contrastive_debiased_concat,0.4422222222222222,0.05749341527655838
class_AED,47,1.0,contrastive_debiased_structure,0.53,0.059092809831629345
class_AED,47,1.0,contrastive_debiased_expression,0.4411111111111112,0.06176436856317162
class_AED,47,1.0,contrastive_debiased_concat,0.47222222222222215,0.054379603502410515
class_AED,47,2.0,contrastive_debiased_structure,0.47333333333333333,0.04989689323022656
class_AED,47,2.0,contrastive_debiased_expression,0.41888888888888887,0.05903818403818403
class_AED,47,2.0,contrastive_debiased_concat,0.45111111111111113,0.05592346652263021
class_AED,47,,contrastive_randholdout0_concat,0.4488888888888889,0.05320478695360654
class_AED,47,,contrastive_randholdout1_concat,0.49777777777777776,0.06449387896488504
class_AED,47,,contrastive_randholdout2_concat,0.4411111111111111,0.082028689419412
class_AED,47,,raw_expression_RF,0.5966666666666667,0.05787113949439949
class_AED,47,,raw_ecfp4_RF,0.7733333333333333,0.30552000631986415
class_AED,47,,raw_concat_RF,0.5988888888888888,0.06327685226046877
class_AED,47,,neighbor_connectivity,0.47,0.0395966352780518
class_AED,47,,random,0.6144444444444445,0.03309200547174651
class_AED,48,0.0,contrastive_full_structure,0.5077777777777778,0.05147434000154864
class_AED,48,0.0,contrastive_full_expression,0.5777777777777778,0.0845573708346728
class_AED,48,0.0,contrastive_full_concat,0.49444444444444446,0.051545122610878916
class_AED,48,1.0,contrastive_full_structure,0.5933333333333333,0.054474035174748026
